season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,day,month,hour,is_weekend
2,1,5,21,0,0,1,1,0.62,0.6061,0.69,0.0896,241,21,5,21,0
2,1,5,22,0,0,1,2,0.62,0.5909,0.73,0.1642,142,21,5,22,0
2,1,5,23,0,0,1,1,0.62,0.5909,0.73,0.2836,97,21,5,23,0
2,1,5,0,0,1,1,1,0.58,0.5455,0.83,0.2537,36,22,5,0,0
2,1,5,1,0,1,1,2,0.58,0.5455,0.83,0.1343,27,22,5,1,0
2,1,5,2,0,1,1,2,0.58,0.5455,0.83,0.1045,11,22,5,2,0
2,1,5,3,0,1,1,2,0.58,0.5455,0.83,0.1045,5,22,5,3,0
2,1,5,4,0,1,1,2,0.56,0.5303,0.88,0.1642,7,22,5,4,0
2,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.194,17,22,5,5,0
2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.1045,137,22,5,6,0
2,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.1045,324,22,5,7,0
2,1,5,8,0,1,1,2,0.56,0.5303,0.88,0.1343,590,22,5,8,0
2,1,5,9,0,1,1,2,0.6,0.5606,0.83,0.1045,333,22,5,9,0
2,1,5,10,0,1,1,2,0.6,0.5758,0.78,0.0896,200,22,5,10,0
2,1,5,11,0,1,1,2,0.6,0.5758,0.78,0.0,189,22,5,11,0
2,1,5,12,0,1,1,2,0.62,0.5909,0.78,0.1045,254,22,5,12,0
2,1,5,13,0,1,1,2,0.64,0.6061,0.73,0.0,243,22,5,13,0
2,1,5,14,0,1,1,2,0.64,0.6061,0.73,0.1045,222,22,5,14,0
2,1,5,15,0,1,1,1,0.7,0.6515,0.61,0.0896,245,22,5,15,0
2,1,5,16,0,1,1,1,0.68,0.6364,0.61,0.1045,386,22,5,16,0
2,1,5,17,0,1,1,1,0.72,0.6667,0.54,0.0,785,22,5,17,0
2,1,5,18,0,1,1,1,0.68,0.6364,0.61,0.1343,785,22,5,18,0
2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.2239,364,22,5,19,0
2,1,5,20,0,1,1,1,0.64,0.6061,0.73,0.2537,373,22,5,20,0
2,1,5,21,0,1,1,1,0.62,0.5909,0.78,0.1343,261,22,5,21,0
2,1,5,22,0,1,1,1,0.62,0.5909,0.73,0.0896,174,22,5,22,0
2,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.1045,105,22,5,23,0
2,1,5,0,0,2,1,1,0.62,0.5909,0.78,0.1343,47,23,5,0,0
2,1,5,1,0,2,1,1,0.6,0.5606,0.83,0.1642,32,23,5,1,0
2,1,5,2,0,2,1,2,0.6,0.5606,0.83,0.1642,12,23,5,2,0
2,1,5,3,0,2,1,1,0.6,0.5758,0.78,0.1045,5,23,5,3,0
2,1,5,4,0,2,1,3,0.58,0.5455,0.83,0.194,3,23,5,4,0
2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.2537,35,23,5,5,0
2,1,5,6,0,2,1,1,0.56,0.5303,0.88,0.1045,160,23,5,6,0
2,1,5,7,0,2,1,1,0.58,0.5455,0.83,0.0,468,23,5,7,0
2,1,5,8,0,2,1,1,0.58,0.5455,0.83,0.0,719,23,5,8,0
2,1,5,9,0,2,1,2,0.62,0.5909,0.78,0.0,297,23,5,9,0
2,1,5,10,0,2,1,1,0.62,0.5909,0.78,0.0896,191,23,5,10,0
2,1,5,11,0,2,1,1,0.64,0.6061,0.73,0.0,197,23,5,11,0
2,1,5,12,0,2,1,2,0.66,0.6212,0.69,0.0896,248,23,5,12,0
2,1,5,13,0,2,1,2,0.66,0.6212,0.74,0.1642,270,23,5,13,0
2,1,5,14,0,2,1,1,0.68,0.6364,0.65,0.1343,248,23,5,14,0
2,1,5,15,0,2,1,2,0.7,0.6515,0.61,0.0,257,23,5,15,0
2,1,5,16,0,2,1,3,0.7,0.6515,0.61,0.0896,278,23,5,16,0
2,1,5,17,0,2,1,3,0.64,0.6061,0.69,0.1045,285,23,5,17,0
2,1,5,18,0,2,1,3,0.64,0.6061,0.69,0.1045,327,23,5,18,0
2,1,5,19,0,2,1,2,0.62,0.5758,0.83,0.1642,376,23,5,19,0
2,1,5,20,0,2,1,2,0.62,0.5758,0.83,0.0896,295,23,5,20,0
2,1,5,21,0,2,1,2,0.62,0.5758,0.83,0.0,245,23,5,21,0
2,1,5,22,0,2,1,2,0.62,0.5758,0.83,0.1642,159,23,5,22,0
2,1,5,23,0,2,1,1,0.6,0.5606,0.83,0.1343,106,23,5,23,0
2,1,5,0,0,3,1,1,0.6,0.5606,0.83,0.0896,56,24,5,0,0
2,1,5,1,0,3,1,1,0.6,0.5455,0.88,0.0896,30,24,5,1,0
2,1,5,2,0,3,1,1,0.6,0.5455,0.88,0.0,16,24,5,2,0
2,1,5,3,0,3,1,2,0.6,0.5455,0.88,0.1045,4,24,5,3,0
2,1,5,4,0,3,1,2,0.6,0.5455,0.88,0.1642,5,24,5,4,0
2,1,5,5,0,3,1,2,0.6,0.5455,0.88,0.1642,30,24,5,5,0
2,1,5,6,0,3,1,2,0.6,0.5455,0.88,0.1642,156,24,5,6,0
2,1,5,7,0,3,1,1,0.6,0.5606,0.83,0.1045,415,24,5,7,0
2,1,5,8,0,3,1,1,0.62,0.5909,0.73,0.1343,692,24,5,8,0
2,1,5,9,0,3,1,1,0.62,0.5909,0.73,0.1642,301,24,5,9,0
2,1,5,10,0,3,1,1,0.64,0.6061,0.65,0.1343,185,24,5,10,0
2,1,5,11,0,3,1,1,0.66,0.6212,0.65,0.1343,221,24,5,11,0
2,1,5,12,0,3,1,1,0.7,0.6515,0.58,0.1045,289,24,5,12,0
2,1,5,13,0,3,1,1,0.72,0.6667,0.54,0.1642,302,24,5,13,0
2,1,5,14,0,3,1,1,0.74,0.6818,0.55,0.2239,252,24,5,14,0
2,1,5,15,0,3,1,1,0.74,0.6818,0.55,0.2537,291,24,5,15,0
2,1,5,16,0,3,1,1,0.74,0.6818,0.55,0.3582,390,24,5,16,0
2,1,5,17,0,3,1,1,0.74,0.6818,0.55,0.2836,798,24,5,17,0
2,1,5,18,0,3,1,1,0.72,0.6667,0.54,0.3284,752,24,5,18,0
2,1,5,19,0,3,1,1,0.7,0.6515,0.61,0.2985,492,24,5,19,0
2,1,5,20,0,3,1,2,0.66,0.6212,0.69,0.2836,398,24,5,20,0
2,1,5,21,0,3,1,3,0.64,0.5909,0.78,0.1642,285,24,5,21,0
2,1,5,22,0,3,1,2,0.64,0.5909,0.78,0.1045,243,24,5,22,0
2,1,5,23,0,3,1,2,0.64,0.5909,0.78,0.1343,167,24,5,23,0
2,1,5,0,0,4,1,1,0.62,0.5758,0.83,0.1343,73,25,5,0,0
2,1,5,1,0,4,1,1,0.62,0.5758,0.83,0.0896,42,25,5,1,0
2,1,5,2,0,4,1,2,0.62,0.5758,0.83,0.0,23,25,5,2,0
2,1,5,3,0,4,1,2,0.62,0.5606,0.88,0.1045,14,25,5,3,0
2,1,5,4,0,4,1,2,0.62,0.5606,0.88,0.0,9,25,5,4,0
2,1,5,5,0,4,1,2,0.62,0.5606,0.88,0.0896,30,25,5,5,0
2,1,5,6,0,4,1,2,0.62,0.5606,0.88,0.1045,113,25,5,6,0
2,1,5,7,0,4,1,2,0.62,0.5606,0.88,0.1642,359,25,5,7,0
2,1,5,8,0,4,1,2,0.64,0.5758,0.89,0.1045,583,25,5,8,0
2,1,5,9,0,4,1,2,0.64,0.5758,0.89,0.1343,340,25,5,9,0
2,1,5,10,0,4,1,1,0.68,0.6364,0.79,0.1642,232,25,5,10,0
2,1,5,11,0,4,1,1,0.68,0.6364,0.79,0.1343,283,25,5,11,0
2,1,5,12,0,4,1,1,0.72,0.6818,0.66,0.1045,321,25,5,12,0
2,1,5,13,0,4,1,1,0.74,0.6818,0.62,0.1343,333,25,5,13,0
2,1,5,14,0,4,1,1,0.74,0.6818,0.58,0.1343,367,25,5,14,0
2,1,5,15,0,4,1,1,0.76,0.7121,0.62,0.194,466,25,5,15,0
2,1,5,16,0,4,1,1,0.78,0.7121,0.52,0.2239,584,25,5,16,0
2,1,5,17,0,4,1,1,0.76,0.7121,0.62,0.2836,653,25,5,17,0
2,1,5,18,0,4,1,1,0.76,0.7121,0.62,0.194,522,25,5,18,0
2,1,5,19,0,4,1,1,0.74,0.6818,0.62,0.2537,404,25,5,19,0
2,1,5,20,0,4,1,1,0.7,0.6515,0.65,0.1642,350,25,5,20,0
2,1,5,21,0,4,1,1,0.7,0.6515,0.65,0.1343,255,25,5,21,0
2,1,5,22,0,4,1,1,0.66,0.6212,0.74,0.1045,212,25,5,22,0
2,1,5,23,0,4,1,1,0.66,0.6061,0.78,0.2239,166,25,5,23,0
2,1,5,0,0,5,0,1,0.64,0.5758,0.83,0.1642,116,26,5,0,1
2,1,5,1,0,5,0,1,0.64,0.5758,0.83,0.1343,82,26,5,1,1
2,1,5,2,0,5,0,1,0.64,0.5758,0.89,0.1343,64,26,5,2,1
2,1,5,3,0,5,0,1,0.62,0.5606,0.88,0.1045,31,26,5,3,1
2,1,5,4,0,5,0,1,0.62,0.5606,0.88,0.1343,2,26,5,4,1
2,1,5,5,0,5,0,1,0.62,0.5758,0.83,0.2537,10,26,5,5,1
2,1,5,6,0,5,0,1,0.62,0.5606,0.88,0.194,31,26,5,6,1
2,1,5,7,0,5,0,2,0.62,0.5606,0.88,0.1642,54,26,5,7,1
2,1,5,8,0,5,0,1,0.64,0.5909,0.78,0.1343,141,26,5,8,1
2,1,5,9,0,5,0,1,0.64,0.5758,0.83,0.194,289,26,5,9,1
2,1,5,10,0,5,0,1,0.68,0.6364,0.79,0.2239,437,26,5,10,1
2,1,5,11,0,5,0,1,0.7,0.6667,0.74,0.194,520,26,5,11,1
2,1,5,12,0,5,0,1,0.74,0.697,0.66,0.2239,529,26,5,12,1
2,1,5,13,0,5,0,1,0.76,0.7273,0.66,0.194,539,26,5,13,1
2,1,5,14,0,5,0,1,0.76,0.7273,0.66,0.2239,564,26,5,14,1
2,1,5,15,0,5,0,1,0.76,0.7273,0.66,0.2836,513,26,5,15,1
2,1,5,16,0,5,0,1,0.78,0.7273,0.55,0.2537,504,26,5,16,1
2,1,5,17,0,5,0,2,0.78,0.7121,0.52,0.2537,462,26,5,17,1
2,1,5,18,0,5,0,2,0.76,0.697,0.52,0.194,415,26,5,18,1
2,1,5,19,0,5,0,2,0.74,0.697,0.66,0.2239,373,26,5,19,1
2,1,5,20,0,5,0,2,0.74,0.6818,0.55,0.194,255,26,5,20,1
2,1,5,21,0,5,0,2,0.72,0.6818,0.62,0.194,251,26,5,21,1
2,1,5,22,0,5,0,1,0.7,0.6667,0.74,0.2537,204,26,5,22,1
2,1,5,23,0,5,0,1,0.7,0.6667,0.74,0.2537,150,26,5,23,1
2,1,5,0,0,6,0,2,0.68,0.6364,0.69,0.1642,137,27,5,0,1
2,1,5,1,0,6,0,1,0.66,0.6212,0.74,0.2239,78,27,5,1,1
2,1,5,2,0,6,0,1,0.64,0.6061,0.73,0.2239,61,27,5,2,1
2,1,5,3,0,6,0,1,0.64,0.6061,0.73,0.1642,36,27,5,3,1
2,1,5,4,0,6,0,1,0.62,0.5758,0.83,0.194,11,27,5,4,1
2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.194,7,27,5,5,1
2,1,5,6,0,6,0,1,0.62,0.5758,0.83,0.1642,22,27,5,6,1
2,1,5,7,0,6,0,1,0.62,0.5606,0.88,0.1642,52,27,5,7,1
2,1,5,8,0,6,0,1,0.64,0.5758,0.83,0.194,151,27,5,8,1
2,1,5,9,0,6,0,1,0.66,0.6061,0.83,0.2239,270,27,5,9,1
2,1,5,10,0,6,0,1,0.68,0.6364,0.74,0.2537,424,27,5,10,1
2,1,5,11,0,6,0,1,0.72,0.6818,0.66,0.2239,519,27,5,11,1
2,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2537,570,27,5,12,1
2,1,5,13,0,6,0,1,0.76,0.7121,0.58,0.194,498,27,5,13,1
2,1,5,14,0,6,0,1,0.76,0.7121,0.58,0.2537,547,27,5,14,1
2,1,5,15,0,6,0,1,0.78,0.7121,0.52,0.2836,535,27,5,15,1
2,1,5,16,0,6,0,1,0.78,0.7121,0.52,0.2836,501,27,5,16,1
2,1,5,17,0,6,0,1,0.78,0.7121,0.49,0.2985,522,27,5,17,1
2,1,5,18,0,6,0,1,0.76,0.7121,0.58,0.2985,518,27,5,18,1
2,1,5,19,0,6,0,1,0.76,0.7121,0.58,0.194,442,27,5,19,1
2,1,5,20,0,6,0,1,0.74,0.6818,0.55,0.1642,392,27,5,20,1
2,1,5,21,0,6,0,3,0.66,0.6212,0.69,0.4179,143,27,5,21,1
2,1,5,22,0,6,0,3,0.62,0.5758,0.83,0.0,59,27,5,22,1
2,1,5,23,0,6,0,3,0.62,0.5758,0.83,0.1343,96,27,5,23,1
2,1,5,0,1,0,0,1,0.62,0.5758,0.83,0.2239,65,28,5,0,0
2,1,5,1,1,0,0,2,0.62,0.5909,0.78,0.2985,59,28,5,1,0
2,1,5,2,1,0,0,1,0.6,0.5606,0.83,0.2239,48,28,5,2,0
2,1,5,3,1,0,0,1,0.62,0.5909,0.73,0.1642,18,28,5,3,0
2,1,5,4,1,0,0,1,0.6,0.5758,0.78,0.1343,6,28,5,4,0
2,1,5,5,1,0,0,1,0.6,0.5758,0.78,0.1343,9,28,5,5,0
2,1,5,6,1,0,0,1,0.62,0.5909,0.73,0.1642,20,28,5,6,0
2,1,5,7,1,0,0,1,0.62,0.5909,0.78,0.1045,67,28,5,7,0
2,1,5,8,1,0,0,1,0.66,0.6212,0.69,0.0,155,28,5,8,0
2,1,5,9,1,0,0,1,0.7,0.6515,0.61,0.0,263,28,5,9,0
2,1,5,10,1,0,0,1,0.7,0.6515,0.61,0.0,364,28,5,10,0
2,1,5,11,1,0,0,1,0.72,0.6818,0.66,0.1343,476,28,5,11,0
2,1,5,12,1,0,0,1,0.76,0.7121,0.62,0.1343,525,28,5,12,0
2,1,5,13,1,0,0,1,0.8,0.7879,0.63,0.2836,556,28,5,13,0
2,1,5,14,1,0,0,1,0.8,0.7879,0.63,0.2836,465,28,5,14,0
2,1,5,15,1,0,0,1,0.82,0.7879,0.56,0.2985,460,28,5,15,0
2,1,5,16,1,0,0,1,0.82,0.7879,0.56,0.3284,501,28,5,16,0
2,1,5,17,1,0,0,1,0.82,0.7879,0.56,0.2985,405,28,5,17,0
2,1,5,18,1,0,0,1,0.8,0.7727,0.59,0.2985,383,28,5,18,0
2,1,5,19,1,0,0,1,0.8,0.7576,0.55,0.2985,395,28,5,19,0
2,1,5,20,1,0,0,1,0.78,0.7424,0.62,0.2985,317,28,5,20,0
2,1,5,21,1,0,0,1,0.76,0.7273,0.66,0.2836,247,28,5,21,0
2,1,5,22,1,0,0,1,0.74,0.697,0.7,0.1642,157,28,5,22,0
2,1,5,23,1,0,0,1,0.72,0.697,0.74,0.1642,82,28,5,23,0
2,1,5,0,0,1,1,1,0.7,0.6667,0.79,0.194,45,29,5,0,0
2,1,5,1,0,1,1,1,0.7,0.6667,0.79,0.194,14,29,5,1,0
2,1,5,2,0,1,1,1,0.68,0.6364,0.83,0.1343,8,29,5,2,0
2,1,5,3,0,1,1,1,0.68,0.6364,0.79,0.2836,3,29,5,3,0
2,1,5,4,0,1,1,1,0.66,0.6061,0.78,0.2239,5,29,5,4,0
2,1,5,5,0,1,1,1,0.66,0.6061,0.78,0.2239,33,29,5,5,0
2,1,5,6,0,1,1,1,0.66,0.6061,0.78,0.2239,154,29,5,6,0
2,1,5,7,0,1,1,1,0.66,0.6061,0.78,0.2239,450,29,5,7,0
2,1,5,8,0,1,1,1,0.7,0.6667,0.74,0.194,634,29,5,8,0
2,1,5,9,0,1,1,1,0.72,0.6818,0.7,0.2537,257,29,5,9,0
2,1,5,10,0,1,1,1,0.74,0.697,0.7,0.2985,183,29,5,10,0
2,1,5,11,0,1,1,1,0.76,0.7121,0.62,0.2985,197,29,5,11,0
2,1,5,12,0,1,1,1,0.8,0.7576,0.55,0.3284,237,29,5,12,0
2,1,5,13,0,1,1,1,0.82,0.7727,0.52,0.3881,239,29,5,13,0
2,1,5,14,0,1,1,1,0.82,0.7727,0.52,0.4179,238,29,5,14,0
2,1,5,15,0,1,1,1,0.82,0.7727,0.49,0.3881,256,29,5,15,0
2,1,5,16,0,1,1,1,0.82,0.7727,0.49,0.4925,393,29,5,16,0
2,1,5,17,0,1,1,1,0.82,0.7576,0.46,0.4179,781,29,5,17,0
2,1,5,18,0,1,1,1,0.8,0.7424,0.49,0.4925,710,29,5,18,0
2,1,5,19,0,1,1,1,0.78,0.7121,0.52,0.3582,526,29,5,19,0
2,1,5,20,0,1,1,3,0.7,0.6515,0.61,0.5224,204,29,5,20,0
2,1,5,21,0,1,1,3,0.6,0.5455,0.88,0.4478,71,29,5,21,0
2,1,5,22,0,1,1,2,0.62,0.5606,0.88,0.0896,55,29,5,22,0
2,1,5,23,0,1,1,3,0.62,0.5455,0.94,0.0,50,29,5,23,0
2,1,5,0,0,2,1,3,0.64,0.5758,0.89,0.1045,36,30,5,0,0
2,1,5,1,0,2,1,3,0.64,0.5758,0.89,0.194,4,30,5,1,0
2,1,5,2,0,2,1,3,0.62,0.5455,0.94,0.0896,5,30,5,2,0
2,1,5,3,0,2,1,3,0.62,0.5606,0.88,0.1343,5,30,5,3,0
2,1,5,4,0,2,1,2,0.62,0.5606,0.88,0.1343,6,30,5,4,0
2,1,5,5,0,2,1,2,0.62,0.5909,0.78,0.1343,41,30,5,5,0
2,1,5,6,0,2,1,2,0.6,0.5758,0.78,0.1045,144,30,5,6,0
2,1,5,7,0,2,1,3,0.6,0.5758,0.78,0.194,483,30,5,7,0
2,1,5,8,0,2,1,2,0.6,0.5909,0.73,0.1642,671,30,5,8,0
2,1,5,9,0,2,1,2,0.62,0.6061,0.69,0.194,305,30,5,9,0
2,1,5,10,0,2,1,2,0.62,0.6061,0.69,0.2836,177,30,5,10,0
2,1,5,11,0,2,1,2,0.66,0.6212,0.65,0.194,208,30,5,11,0
2,1,5,12,0,2,1,1,0.7,0.6515,0.54,0.0,253,30,5,12,0
2,1,5,13,0,2,1,1,0.7,0.6515,0.51,0.0,289,30,5,13,0
2,1,5,14,0,2,1,1,0.72,0.6515,0.42,0.1343,252,30,5,14,0
2,1,5,15,0,2,1,1,0.72,0.6667,0.51,0.1343,275,30,5,15,0
2,1,5,16,0,2,1,1,0.72,0.6667,0.51,0.1642,398,30,5,16,0
2,1,5,17,0,2,1,1,0.74,0.6667,0.48,0.0896,839,30,5,17,0
2,1,5,18,0,2,1,1,0.74,0.6667,0.48,0.1642,796,30,5,18,0
2,1,5,19,0,2,1,1,0.72,0.6667,0.54,0.1642,556,30,5,19,0
2,1,5,20,0,2,1,2,0.54,0.5152,0.6,0.1343,431,30,5,20,0
2,1,5,21,0,2,1,1,0.68,0.6364,0.57,0.1045,304,30,5,21,0
2,1,5,22,0,2,1,1,0.66,0.6212,0.69,0.1045,217,30,5,22,0
2,1,5,23,0,2,1,1,0.66,0.6212,0.65,0.1045,160,30,5,23,0
2,1,5,0,0,3,1,1,0.64,0.6061,0.69,0.1343,61,31,5,0,0
2,1,5,1,0,3,1,1,0.64,0.6061,0.69,0.0896,26,31,5,1,0
2,1,5,2,0,3,1,1,0.64,0.6061,0.65,0.0896,14,31,5,2,0
2,1,5,3,0,3,1,1,0.62,0.6061,0.69,0.0896,8,31,5,3,0
2,1,5,4,0,3,1,1,0.62,0.6061,0.69,0.0,8,31,5,4,0
2,1,5,5,0,3,1,1,0.62,0.6061,0.69,0.2537,33,31,5,5,0
2,1,5,6,0,3,1,1,0.6,0.5909,0.73,0.2239,178,31,5,6,0
2,1,5,7,0,3,1,1,0.6,0.6061,0.64,0.2836,507,31,5,7,0
2,1,5,8,0,3,1,1,0.62,0.6212,0.57,0.2537,693,31,5,8,0
2,1,5,9,0,3,1,1,0.66,0.6212,0.47,0.2537,311,31,5,9,0
2,1,5,10,0,3,1,1,0.7,0.6364,0.39,0.3881,220,31,5,10,0
2,1,5,11,0,3,1,1,0.72,0.6515,0.37,0.2836,218,31,5,11,0
2,1,5,12,0,3,1,1,0.72,0.6515,0.37,0.194,292,31,5,12,0
2,1,5,13,0,3,1,1,0.74,0.6515,0.35,0.1343,293,31,5,13,0
2,1,5,14,0,3,1,1,0.76,0.6667,0.31,0.194,254,31,5,14,0
2,1,5,15,0,3,1,1,0.76,0.6667,0.33,0.2985,290,31,5,15,0
2,1,5,16,0,3,1,1,0.76,0.6667,0.33,0.2836,487,31,5,16,0
2,1,5,17,0,3,1,1,0.76,0.6667,0.31,0.1642,827,31,5,17,0
2,1,5,18,0,3,1,1,0.74,0.6515,0.3,0.194,785,31,5,18,0
2,1,5,19,0,3,1,1,0.72,0.6515,0.34,0.1642,591,31,5,19,0
2,1,5,20,0,3,1,1,0.68,0.6364,0.44,0.1642,479,31,5,20,0
2,1,5,21,0,3,1,1,0.68,0.6364,0.44,0.1642,359,31,5,21,0
2,1,5,22,0,3,1,1,0.66,0.6212,0.5,0.1642,264,31,5,22,0
2,1,5,23,0,3,1,1,0.66,0.6212,0.54,0.2239,140,31,5,23,0
2,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.2537,86,1,6,0,0
2,1,6,1,0,4,1,1,0.64,0.6212,0.53,0.2239,34,1,6,1,0
2,1,6,2,0,4,1,1,0.64,0.6212,0.57,0.2239,16,1,6,2,0
2,1,6,3,0,4,1,2,0.62,0.5909,0.73,0.0896,4,1,6,3,0
2,1,6,4,0,4,1,2,0.62,0.5909,0.73,0.0896,6,1,6,4,0
2,1,6,5,0,4,1,2,0.62,0.5909,0.78,0.0896,45,1,6,5,0
2,1,6,6,0,4,1,3,0.62,0.5606,0.88,0.1343,141,1,6,6,0
2,1,6,7,0,4,1,2,0.64,0.5758,0.89,0.194,402,1,6,7,0
2,1,6,8,0,4,1,2,0.64,0.5758,0.89,0.194,694,1,6,8,0
2,1,6,9,0,4,1,2,0.64,0.5758,0.83,0.2239,298,1,6,9,0
2,1,6,10,0,4,1,2,0.66,0.6061,0.78,0.2836,204,1,6,10,0
2,1,6,11,0,4,1,2,0.7,0.6667,0.74,0.2836,235,1,6,11,0
2,1,6,12,0,4,1,2,0.7,0.6667,0.74,0.3582,310,1,6,12,0
2,1,6,13,0,4,1,1,0.72,0.6818,0.7,0.2985,316,1,6,13,0
2,1,6,14,0,4,1,3,0.72,0.6818,0.66,0.2836,254,1,6,14,0
2,1,6,15,0,4,1,3,0.72,0.6818,0.66,0.2836,258,1,6,15,0
2,1,6,16,0,4,1,3,0.74,0.6818,0.58,0.4478,222,1,6,16,0
2,1,6,17,0,4,1,3,0.7,0.6515,0.7,0.2537,227,1,6,17,0
2,1,6,18,0,4,1,3,0.62,0.5606,0.88,0.3582,110,1,6,18,0
2,1,6,19,0,4,1,3,0.62,0.5606,0.88,0.3582,45,1,6,19,0
2,1,6,20,0,4,1,3,0.62,0.5455,0.94,0.2537,39,1,6,20,0
2,1,6,21,0,4,1,3,0.64,0.5909,0.78,0.2537,85,1,6,21,0
2,1,6,22,0,4,1,3,0.6,0.5455,0.88,0.1343,23,1,6,22,0
2,1,6,23,0,4,1,3,0.6,0.5455,0.88,0.1343,73,1,6,23,0
2,1,6,0,0,5,0,2,0.56,0.5303,0.83,0.1343,86,2,6,0,1
2,1,6,1,0,5,0,2,0.56,0.5303,0.83,0.1045,76,2,6,1,1
2,1,6,2,0,5,0,2,0.54,0.5152,0.88,0.0,41,2,6,2,1
2,1,6,3,0,5,0,1,0.56,0.5303,0.73,0.2537,26,2,6,3,1
2,1,6,4,0,5,0,1,0.54,0.5152,0.68,0.2836,13,2,6,4,1
2,1,6,5,0,5,0,1,0.5,0.4848,0.72,0.194,12,2,6,5,1
2,1,6,6,0,5,0,2,0.5,0.4848,0.77,0.194,36,2,6,6,1
2,1,6,7,0,5,0,1,0.52,0.5,0.72,0.1045,86,2,6,7,1
2,1,6,8,0,5,0,1,0.54,0.5152,0.64,0.1642,210,2,6,8,1
2,1,6,9,0,5,0,1,0.56,0.5303,0.6,0.2537,332,2,6,9,1
2,1,6,10,0,5,0,1,0.6,0.6212,0.53,0.2985,493,2,6,10,1
2,1,6,11,0,5,0,1,0.58,0.5455,0.46,0.2836,536,2,6,11,1
2,1,6,12,0,5,0,1,0.62,0.6212,0.43,0.3582,668,2,6,12,1
2,1,6,13,0,5,0,1,0.62,0.6212,0.41,0.2537,679,2,6,13,1
2,1,6,14,0,5,0,1,0.64,0.6212,0.38,0.2985,647,2,6,14,1
2,1,6,15,0,5,0,1,0.64,0.6212,0.38,0.2537,702,2,6,15,1
2,1,6,16,0,5,0,1,0.64,0.6212,0.38,0.2537,644,2,6,16,1
2,1,6,17,0,5,0,1,0.64,0.6212,0.36,0.0,586,2,6,17,1
2,1,6,18,0,5,0,1,0.64,0.6212,0.36,0.0,512,2,6,18,1
2,1,6,19,0,5,0,1,0.64,0.6212,0.36,0.1642,554,2,6,19,1
2,1,6,20,0,5,0,1,0.62,0.6212,0.35,0.2836,399,2,6,20,1
2,1,6,21,0,5,0,1,0.6,0.6212,0.4,0.1045,316,2,6,21,1
2,1,6,22,0,5,0,1,0.58,0.5455,0.46,0.1343,228,2,6,22,1
2,1,6,23,0,5,0,1,0.56,0.5303,0.52,0.1045,238,2,6,23,1
2,1,6,0,0,6,0,1,0.54,0.5152,0.6,0.1642,169,3,6,0,1
2,1,6,1,0,6,0,1,0.54,0.5152,0.56,0.1343,121,3,6,1,1
2,1,6,2,0,6,0,1,0.52,0.5,0.59,0.1045,89,3,6,2,1
2,1,6,3,0,6,0,1,0.52,0.5,0.63,0.1045,50,3,6,3,1
2,1,6,4,0,6,0,1,0.5,0.4848,0.72,0.0896,13,3,6,4,1
2,1,6,5,0,6,0,1,0.5,0.4848,0.68,0.0,12,3,6,5,1
2,1,6,6,0,6,0,1,0.46,0.4545,0.82,0.1045,22,3,6,6,1
2,1,6,7,0,6,0,1,0.5,0.4848,0.68,0.1045,35,3,6,7,1
2,1,6,8,0,6,0,1,0.54,0.5152,0.6,0.0896,140,3,6,8,1
2,1,6,9,0,6,0,1,0.6,0.6212,0.46,0.194,300,3,6,9,1
2,1,6,10,0,6,0,1,0.62,0.6212,0.43,0.2239,404,3,6,10,1
2,1,6,11,0,6,0,1,0.64,0.6212,0.41,0.2537,511,3,6,11,1
2,1,6,12,0,6,0,1,0.66,0.6212,0.39,0.2985,684,3,6,12,1
2,1,6,13,0,6,0,1,0.68,0.6364,0.36,0.2836,686,3,6,13,1
2,1,6,14,0,6,0,1,0.68,0.6364,0.36,0.3284,678,3,6,14,1
2,1,6,15,0,6,0,1,0.7,0.6364,0.34,0.0,644,3,6,15,1
2,1,6,16,0,6,0,1,0.7,0.6364,0.34,0.2985,662,3,6,16,1
2,1,6,17,0,6,0,1,0.7,0.6364,0.34,0.2537,578,3,6,17,1
2,1,6,18,0,6,0,1,0.7,0.6364,0.34,0.2537,496,3,6,18,1
2,1,6,19,0,6,0,1,0.68,0.6364,0.34,0.2836,453,3,6,19,1
2,1,6,20,0,6,0,1,0.66,0.6212,0.39,0.194,314,3,6,20,1
2,1,6,21,0,6,0,1,0.62,0.6212,0.43,0.1642,246,3,6,21,1
2,1,6,22,0,6,0,1,0.62,0.6212,0.5,0.3881,226,3,6,22,1
2,1,6,23,0,6,0,1,0.58,0.5455,0.53,0.1045,108,3,6,23,1
2,1,6,0,0,0,1,1,0.58,0.5455,0.53,0.0,49,4,6,0,0
2,1,6,1,0,0,1,3,0.56,0.5303,0.6,0.1642,14,4,6,1,0
2,1,6,2,0,0,1,1,0.56,0.5303,0.6,0.2239,11,4,6,2,0
